,image_doc_id,user_doc_id,amount_dist,vendor_name_dist,vendor_address_dist,date_dist,amount_img,amount_user,date_img,date_user,vendor_address_img,vendor_address_user,vendor_name_img,vendor_name_user,sum
61,00d0338548353,00d0989196649,15.279999999999998,19.82399559020996,12.847867965698242,11.536934852600098,17.40,2.12,28/04/18,2018-2-1,"30, Jln Kebudayaan 7, Tmn Universiti CARRY","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",DOMINO'S PIZZA,SYARIKAT PERNIAGAAN GIN KEE,59.4887984085083
193,00d0353443719,00d0989196649,28.88,11.972021102905273,9.6525297164917,9.047648429870605,31.00,2.12,09/03/2018,2018-2-1,"SRD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURT CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,59.552199249267574
89,00d0650437495,00d0989196649,24.52,13.049517631530762,11.360644340515137,11.776524543762207,26.64,2.12,24/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHD,SYARIKAT PERNIAGAAN GIN KEE,60.7066865158081
362,00d0722335566,00d0989196649,24.49,13.198612213134766,11.323843002319336,11.712748527526855,26.61,2.12,25/10/2027,2018-2-1,"GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHO,SYARIKAT PERNIAGAAN GIN KEE,60.72520374298095
91,00d0650437495,00d0989196649,24.52,13.049517631530762,11.824601173400879,11.776524543762207,26.64,2.12,24/10/2017,2018-2-1,"GROUND FLOOR, NO. 4 & 6, JALAN S$ 15/4B, 47500 SUBANG JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHD,SYARIKAT PERNIAGAAN GIN KEE,61.170643348693844
65,00d0245826221,00d0989196649,21.279999999999998,17.789587020874023,11.111495971679688,11.121720314025879,23.40,2.12,04-06-18,2018-2-1,"LOT PLT. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-THN INDAH PERDANA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED MART 5/8,SYARIKAT PERNIAGAAN GIN KEE,61.30280330657959
11,00d0330533884,00d0989196649,25.33,13.049517631530762,11.323843002319336,11.669702529907227,27.45,2.12,19/08/2017,2018-2-1,"GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHD,SYARIKAT PERNIAGAAN GIN KEE,61.37306316375732
10,00d0330533884,00d0989196649,25.33,13.049517631530762,11.360644340515137,11.669702529907227,27.45,2.12,19/08/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHD,SYARIKAT PERNIAGAAN GIN KEE,61.40986450195312
266,00d0689877704,00d0989196649,18.779999999999998,16.690563201904297,11.077408790588379,15.084041595458984,20.90,2.12,05,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-THN INDAH PERDANA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED MART $/B,SYARIKAT PERNIAGAAN GIN KEE,61.63201358795166
361,00d0722335566,00d0989196649,24.49,13.198612213134766,12.443115234375,11.712748527526855,26.61,2.12,25/10/2027,2018-2-1,"Lot 3, Jalan Pelabur 23/1 40300 Shalt Alam","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHO,SYARIKAT PERNIAGAAN GIN KEE,61.844475975036616
139,00d0887482293,00d0989196649,21.32,17.066003799438477,11.360644340515137,12.159079551696777,23.44,2.12,05/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,61.90572769165039
275,00d0458708415,00d0989196649,21.52,17.332536697387695,11.360644340515137,12.26906681060791,23.64,2.12,25/08/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES. (KL )SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,62.48224784851074
102,00d0661661607,00d0989196649,28.11,11.089533805847168,11.360644340515137,11.977607727050781,30.23,2.12,28/09/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",(KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,62.537785873413085
118,00d0622420051,00d0989196649,28.48,11.972021102905273,9.5249662399292,12.900004386901855,30.60,2.12,Total,2018-2-1,"SRO FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,62.87699172973633
309,00d0630325043,00d0989196649,37.63,4.64531946182251,12.136540412902832,8.575889587402344,39.75,2.12,02/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, $3200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PERNIAGAAN GIN KEE,SYARIKAT PERNIAGAAN GIN KEE,62.98774946212769
37,00d0608126101,00d0989196649,19.58,19.809114456176758,12.001937866210938,12.089279174804688,21.70,2.12,17/04/18,2018-2-1,"No.12, Jalan Permas Jaya 10, Bandar Baru Permas Jaya, 81750 Masai Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",\ DOMINO'S PIZZA,SYARIKAT PERNIAGAAN GIN KEE,63.48033149719238
363,00d0682248746,00d0989196649,25.779999999999998,16.69371795654297,10.388895988464355,10.791313171386719,27.90,2.12,28-01-18,2018-2-1,"LOT PT. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED. MART 5/,SYARIKAT PERNIAGAAN GIN KEE,63.653927116394044
348,00d0806991732,00d0989196649,24.49,16.594141006469727,11.496026992797852,11.630582809448242,26.61,2.12,30/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKERIES (KL) SDN EHD,SYARIKAT PERNIAGAAN GIN KEE,64.21075080871582
347,00d0806991732,00d0989196649,24.49,16.594141006469727,11.496026992797852,11.630582809448242,26.61,2.12,30/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKERIES (KL) SDN EHD,SYARIKAT PERNIAGAAN GIN KEE,64.21075080871582
88,00d0650437495,00d0989196649,24.52,16.780550003051758,11.360644340515137,11.776524543762207,26.64,2.12,24/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,64.4377188873291
121,00d0622420051,00d0989196649,28.48,11.972021102905273,15.366788864135742,9.01700210571289,30.60,2.12,12/06/2018,2018-2-1,"14, 855R PREMIER 4X2005 Item promo @10,99 , -3,86","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,64.83581207275391
90,00d0650437495,00d0989196649,24.52,16.780550003051758,11.824601173400879,11.776524543762207,26.64,2.12,24/10/2017,2018-2-1,"GROUND FLOOR, NO. 4 & 6, JALAN S$ 15/4B, 47500 SUBANG JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,64.90167572021484
68,00d0790157720,00d0989196649,25.32,16.952600479125977,11.360644340515137,11.47629165649414,27.44,2.12,12/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",ee ee GARDENIA BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,65.10953647613525
162,00d0892818805,00d0989196649,23.2,16.780550003051758,13.44560718536377,12.084603309631348,25.32,2.12,11/09/2017,2018-2-1,"Lot 3, Jaian Pelabin 23/1 40300 Shati Alam","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,65.51076049804688
156,00d0595804986,00d0989196649,25.18,16.60374641418457,11.501798629760742,12.86735725402832,27.30,2.12,30-06-16,2018-2-1,"LOT P.T, 33198, BATU ¢ JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART 5/,SYARIKAT PERNIAGAAN GIN KEE,66.15290229797364
124,00d0622420051,00d0989196649,36.480000000000004,11.972021102905273,9.5249662399292,9.01700210571289,38.60,2.12,12/06/2018,2018-2-1,"SRO FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,66.99398944854737
3,00d0142736377,00d0989196649,32.88,17.483909606933594,8.742112159729004,8.060729026794434,35.00,2.12,13-06-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,67.16675079345703
232,00d0574862056,00d0989196649,25.48,19.82399559020996,11.17315673828125,11.470118522644043,27.60,2.12,26/03/18,2018-2-1,"D-08, M Avenue , Jln 1 / 38A Segambut Bahagia 51200 Kuala Lumpur","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",DOMINO'S PIZZA,SYARIKAT PERNIAGAAN GIN KEE,67.94727085113526
338,00d0797361085,00d0989196649,33.02,11.90164852142334,11.360644340515137,11.928556442260742,35.14,2.12,01/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKE RIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,68.21084930419923
337,00d0797361085,00d0989196649,33.02,11.90164852142334,11.360644340515137,11.928556442260742,35.14,2.12,01/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKE RIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,68.21084930419923
179,00d0384888865,00d0989196649,33.88,12.89730453491211,10.8377046585083,10.908599853515625,36.00,2.12,23/06/18,2018-2-1,"NO 69,JALAN PENGKALAN 5, TAMAN PASIR EMAS, KG PASIR PUTIH, 81700 PASIR GUDANG, JOHOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PASIR EMAS HARDWARE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,68.52360904693603
119,00d0622420051,00d0989196649,28.48,11.972021102905273,15.366788864135742,12.900004386901855,30.60,2.12,Total,2018-2-1,"14, 855R PREMIER 4X2005 Item promo @10,99 , -3,86","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,68.71881435394288
256,00d0989858817,00d0989196649,29.68,17.155153274536133,10.410778999328613,13.312637329101562,31.80,2.12,21-11-16,2018-2-1,"LOT P.7. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED MART 5/,SYARIKAT PERNIAGAAN GIN KEE,70.55856960296632
122,00d0622420051,00d0989196649,36.480000000000004,11.972021102905273,9.5249662399292,12.900004386901855,38.60,2.12,Total,2018-2-1,"SRO FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,70.87699172973633
215,00d0338418904,00d0989196649,28.779999999999998,15.007429122924805,16.7215518951416,11.126480102539062,30.90,2.12,18-11-18,2018-2-1,EW-1000-11 A 12,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MR O.T.Y. (M) SON BHD,SYARIKAT PERNIAGAAN GIN KEE,71.63546112060547
95,00d0944630849,00d0989196649,39.080000000000005,13.545720100402832,11.050347328186035,8.582438468933105,41.20,2.12,23/03/2018,2018-2-1,"SEKSYEN 4, BANDAR UTAMA, 44300 BATANG KALI, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",ENTERPRISE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,72.25850589752199
125,00d0622420051,00d0989196649,36.480000000000004,11.972021102905273,15.366788864135742,9.01700210571289,38.60,2.12,12/06/2018,2018-2-1,"14, 855R PREMIER 4X2005 Item promo @10,99 , -3,86","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,72.83581207275391
207,00d0307106203,00d0989196649,35.32,15.561068534851074,10.671895980834961,13.175090789794922,37.44,2.12,67-02-17,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAH BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED HART S/,SYARIKAT PERNIAGAAN GIN KEE,74.72805530548095
123,00d0622420051,00d0989196649,36.480000000000004,11.972021102905273,15.366788864135742,12.900004386901855,38.60,2.12,Total,2018-2-1,"14, 855R PREMIER 4X2005 Item promo @10,99 , -3,86","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",AEON CO. (M) BHD,SYARIKAT PERNIAGAAN GIN KEE,76.71881435394288
56,00d0163078697(1),00d0989196649,36.89,17.066003799438477,11.360644340515137,11.623580932617188,39.01,2.12,30/07/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,76.9402290725708
46,00d0163078697,00d0989196649,36.89,17.066003799438477,11.360644340515137,11.623580932617188,39.01,2.12,30/07/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,76.9402290725708
200,00d0270398034,00d0989196649,42.64,15.17101764678955,11.360644340515137,11.564253807067871,44.76,2.12,29/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Total G& supplies,SYARIKAT PERNIAGAAN GIN KEE,80.73591579437256
199,00d0270398034,00d0989196649,42.64,15.17101764678955,11.360644340515137,11.564253807067871,44.76,2.12,29/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Total G& supplies,SYARIKAT PERNIAGAAN GIN KEE,80.73591579437256
44,00d0150882989,00d0989196649,43.230000000000004,17.126588821411133,10.50368595123291,10.675704956054688,45.35,2.12,07-02-18,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART S/,SYARIKAT PERNIAGAAN GIN KEE,81.53597972869873
173,00d0950145735,00d0989196649,49.88,17.483909606933594,8.796096801757812,8.736845970153809,52.00,2.12,05-06-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,84.89685237884521
63,00d0343123955,00d0989196649,55.88,17.483909606933594,8.742112159729004,8.497754096984863,58.00,2.12,17-06-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,90.60377586364746
64,00d0343123955,00d0989196649,55.88,17.483909606933594,8.742112159729004,8.497754096984863,58.00,2.12,17-06-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,90.60377586364746
252,00d0277307035,00d0989196649,56.88,17.483909606933594,8.959161758422852,8.008707046508789,59.00,2.12,14-06-2018,2018-2-1,"NU.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43600 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,91.33177841186523
251,00d0277307035,00d0989196649,56.88,17.483909606933594,8.959161758422852,8.008707046508789,59.00,2.12,14-06-2018,2018-2-1,"NU.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43600 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,91.33177841186523
137,00d0837897960,00d0989196649,51.43,19.121383666992188,9.951587677001953,11.441579818725586,53.55,2.12,06/01/18,2018-2-1,"54, JALAN SS23/11 TAMAN SEA,47400 PETALING JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",TIAN VEGETARIAN RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,91.94455116271973
38,00d0152915085,00d0989196649,65.88,12.172916412353516,9.90266227722168,8.65560531616211,68.00,2.12,04-06-2018,2018-2-1,"NO; 1-1&2 GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MENTAL SDN. BHD.,SYARIKAT PERNIAGAAN GIN KEE,96.6111840057373
323,00d0752976763,00d0989196649,62.580000000000005,11.223289489746094,11.704052925109863,13.949505805969238,64.70,2.12,08-01-16,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 4, KAWAGAN PERINDUSTRIAN BALAKONG , 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",. D.I.Y. (M) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,99.45684822082521
69,00d0647759775,00d0989196649,63.88,12.066128730773926,10.777449607849121,13.223450660705566,66.00,2.12,1.0000 - 48.00,2018-2-1,"NO. 135, JALAN BANGIT, 43500 SEMENYIH, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GIAP TRADING SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,99.94702899932861
70,00d0194076657,00d0989196649,59.53,17.126588821411133,10.50368595123291,15.188920974731445,61.65,2.12,14-12-16,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART S/,SYARIKAT PERNIAGAAN GIN KEE,102.34919574737549
127,00d0174270341,00d0989196649,68.17999999999999,14.095969200134277,11.378342628479004,9.041357040405273,70.30,2.12,21/05/2018,2018-2-1,"Level 6, Bangunan TH, Damansara Uptown3 No.3, Jalan $S21/39,47400 Petaling Jaya Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Gerbang Alaf Restaurants Sdn Bhd,SYARIKAT PERNIAGAAN GIN KEE,102.69566886901855
350,00d0717257644,00d0989196649,69.88,13.282257080078125,10.520642280578613,11.44593334197998,72.00,2.12,05-Jan-2017,2018-2-1,"1.366 JALAN BULAN BM U5/BM, Caan PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SRY STATIONERY (002050590-H,SYARIKAT PERNIAGAAN GIN KEE,105.12883270263671
328,00d0259552507,00d0989196649,69.88,13.282257080078125,10.520642280578613,11.44593334197998,72.00,2.12,05-Jan-2017,2018-2-1,"1.366 JALAN BULAN BM U5/BM, Caan PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SRY STATIONERY (002050590-H,SYARIKAT PERNIAGAAN GIN KEE,105.12883270263671
129,00d0667274990,00d0989196649,85.33,17.483909606933594,8.796096801757812,8.82519245147705,87.45,2.12,30-05-2018,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,120.43519886016846
12,00d0606455264,00d0989196649,99.64,13.869095802307129,10.949790954589844,9.215039253234863,101.76,2.12,28/02/2018,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PAPAN YEW CHUAN,SYARIKAT PERNIAGAAN GIN KEE,133.67392601013182
130,00d0668346631,00d0989196649,104.38,17.36349105834961,10.626930236816406,11.620046615600586,106.50,2.12,17-12-18,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELE 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART,SYARIKAT PERNIAGAAN GIN KEE,143.9904679107666
141,00d0667839698,00d0989196649,107.88,16.407360076904297,10.651862144470215,12.542954444885254,110.00,2.12,28/02/2016,2018-2-1,"NO.54, BATU S,JALAN IPOH, “Batu 51200 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SIN THYE &,SYARIKAT PERNIAGAAN GIN KEE,147.48217666625976
229,00d0338048914,00d0989196649,125.08,10.61149787902832,11.132420539855957,8.862615585327148,127.20,2.12,06/03/2018,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",KEDAI PAPAN YEW CHUAN,SYARIKAT PERNIAGAAN GIN KEE,155.6865340042114
29,00d0546591203,00d0989196649,146.28,4.64531946182251,1.652890920639038,11.045026779174805,148.40,2.12,28/12/2017,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PERNIAGAAN GIN KEE,SYARIKAT PERNIAGAAN GIN KEE,163.62323716163635
261,00d0261309649,00d0989196649,133.88,18.433490753173828,10.882819175720215,11.682855606079102,136.00,2.12,27/06/18,2018-2-1,"107, JALAN BANDAR RAWANG 2 PUSAT BANDAR RAWANG, 48000 RAWANG SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",ELECTRICAL SUPPLIES,SYARIKAT PERNIAGAAN GIN KEE,174.87916553497314
214,00d0280864237,00d0989196649,172.78,10.61149787902832,10.949790954589844,9.245847702026367,174.90,2.12,31/03/2018,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",KEDAI PAPAN YEW CHUAN,SYARIKAT PERNIAGAAN GIN KEE,203.58713653564453
51,00d0677299556,00d0989196649,175.1,16.404691696166992,11.352109909057617,13.145827293395996,177.22,2.12,11-05-16,2018-2-1,"LOT P.T. 33196, BATU 4 JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED MART S/,SYARIKAT PERNIAGAAN GIN KEE,216.0026288986206
335,00d0682329345,00d0989196649,179.88,15.561068534851074,10.50368595123291,13.006019592285156,182.00,2.12,22-11-17,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED HART S/,SYARIKAT PERNIAGAAN GIN KEE,218.95077407836914
201,00d0855903342,00d0989196649,210.88,17.126588821411133,10.50368595123291,11.084728240966797,213.00,2.12,17-02-18,2018-2-1,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART S/,SYARIKAT PERNIAGAAN GIN KEE,249.59500301361084
294,00d0147095939,00d0989196649,232.28,11.236390113830566,12.894989013671875,11.715035438537598,234.40,2.12,13/10/2017,2018-2-1,"LOT LG 315, I-UTANA SHOPPING CENTRE, LEBUH BANDAR UTAHA-BANDAR UTANA, Petaling iy ean 47800 ANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",TELECONALMCATIONS SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,268.12641456604
